sec_code,ticker,year,high,low,days,updated_at
5921,5921.T,2016,2119.8,1850.02,87,2026-08-24
5921,5921.T,2017,5105.25,1937.45,253,2026-08-24
5921,5921.T,2018,4931.21,1651.17,261,2026-08-24
5921,5921.T,2019,2094.96,1832.24,241,2026-08-24
5921,5921.T,2020,2204.3,1396.36,242,2026-08-24
5921,5921.T,2021,2803.23,2038.4,245,2026-08-24
5921,5921.T,2022,2602.32,2346.08,244,2026-08-24
5921,5921.T,2023,3111.33,2338.89,246,2026-08-24
5921,5921.T,2024,4311.47,2939.22,245,2026-08-24
5921,5921.T,2025,4590.0,3062.24,243,2026-08-24
5921,5921.T,2026,4630.0,3900.0,156,2026-08-24
5928,5928.T,2016,275.77,234.15,87,2026-08-24
5928,5928.T,2017,333.91,272.05,253,2026-08-24
5928,5928.T,2018,358.42,203.12,261,2026-08-24
5928,5928.T,2019,291.14,209.44,241,2026-08-24
5928,5928.T,2020,286.21,167.15,242,2026-08-24
5928,5928.T,2021,284.57,203.89,245,2026-08-24
5928,5928.T,2022,257.2,228.19,244,2026-08-24
5928,5928.T,2023,445.33,239.02,246,2026-08-24
5928,5928.T,2024,346.59,236.04,245,2026-08-24
5928,5928.T,2025,328.59,213.88,243,2026-08-24
5928,5928.T,2026,324.48,262.0,156,2026-08-24
5956,5956.T,2016,419.99,380.56,87,2026-08-24
5956,5956.T,2017,540.58,403.52,253,2026-08-24
5956,5956.T,2018,606.26,380.17,261,2026-08-24
5956,5956.T,2019,482.06,358.53,241,2026-08-24
5956,5956.T,2020,461.28,326.89,242,2026-08-24
5956,5956.T,2021,521.57,437.32,245,2026-08-24
5956,5956.T,2022,488.28,431.51,244,2026-08-24
5956,5956.T,2023,519.01,449.92,246,2026-08-24
5956,5956.T,2024,529.47,468.42,245,2026-08-24
5956,5956.T,2025,575.49,481.56,243,2026-08-24
5956,5956.T,2026,828.31,548.0,156,2026-08-24
5962,5962.T,2016,1388.29,1025.8,87,2026-08-24
5962,5962.T,2017,2017.72,1094.89,253,2026-08-24
5962,5962.T,2018,1801.87,1277.02,261,2026-08-24
5962,5962.T,2019,1522.41,1398.03,241,2026-08-24
5962,5962.T,2020,1598.68,1197.68,242,2026-08-24
5962,5962.T,2021,1714.5,1262.63,245,2026-08-24
5962,5962.T,2022,1440.45,1233.09,244,2026-08-24
5962,5962.T,2023,1409.29,1224.26,246,2026-08-24
5962,5962.T,2024,1609.15,1297.14,245,2026-08-24
5962,5962.T,2025,1835.38,1365.06,243,2026-08-24
5962,5962.T,2026,2100.0,1589.0,156,2026-08-24
5984,5984.T,2016,527.01,446.39,87,2026-08-24
5984,5984.T,2017,740.97,508.4,253,2026-08-24
5984,5984.T,2018,882.8,684.56,261,2026-08-24
5984,5984.T,2019,795.4,596.97,241,2026-08-24
5984,5984.T,2020,624.4,439.66,242,2026-08-24
5984,5984.T,2021,616.45,481.02,245,2026-08-24
5984,5984.T,2022,813.12,548.9,244,2026-08-24
5984,5984.T,2023,717.3,628.21,246,2026-08-24
5984,5984.T,2024,868.71,621.37,245,2026-08-24
5984,5984.T,2025,743.31,602.77,243,2026-08-24
5984,5984.T,2026,918.15,691.55,156,2026-08-24
6049,6049.T,2016,1737.5,1270.5,87,2026-08-24
6049,6049.T,2017,3250.0,1425.0,253,2026-08-24
6049,6049.T,2018,3825.0,2735.0,261,2026-08-24
6049,6049.T,2019,3575.0,1216.0,241,2026-08-24
6049,6049.T,2020,1837.0,871.0,242,2026-08-24
6049,6049.T,2021,1413.0,467.0,245,2026-08-24
6049,6049.T,2022,556.0,252.0,244,2026-08-24
6049,6049.T,2023,404.0,259.0,246,2026-08-24
6049,6049.T,2024,340.0,191.0,245,2026-08-24
6049,6049.T,2025,322.0,217.0,243,2026-08-24
6049,6049.T,2026,283.0,239.0,156,2026-08-24
6054,6054.T,2016,512.0,416.0,87,2026-08-24
6054,6054.T,2017,728.0,436.0,253,2026-08-24
6054,6054.T,2018,634.0,223.0,261,2026-08-24
6054,6054.T,2019,390.0,222.0,241,2026-08-24
6054,6054.T,2020,340.0,177.0,242,2026-08-24
6054,6054.T,2021,256.0,173.0,245,2026-08-24
6054,6054.T,2022,400.0,151.0,244,2026-08-24
6054,6054.T,2023,361.0,227.0,246,2026-08-24
6054,6054.T,2024,262.0,137.0,245,2026-08-24
6054,6054.T,2025,176.0,113.0,243,2026-08-24
6054,6054.T,2026,174.0,103.0,156,2026-08-24
6150,6150.T,2016,2807.46,1371.46,87,2026-08-24
6150,6150.T,2017,3767.68,1823.24,253,2026-08-24
6150,6150.T,2018,3578.89,1653.81,261,2026-08-24
6150,6150.T,2019,2640.75,1809.25,241,2026-08-24
6150,6150.T,2020,2496.7,1426.2,242,2026-08-24
6150,6150.T,2021,2320.92,1792.91,245,2026-08-24
6150,6150.T,2022,2671.43,1792.91,244,2026-08-24
6150,6150.T,2023,2694.3,2117.15,246,2026-08-24
6150,6150.T,2024,4086.68,2418.41,245,2026-08-24
6150,6150.T,2025,3498.33,2509.67,243,2026-08-24
6150,6150.T,2026,3381.17,2666.0,156,2026-08-24
6155,6155.T,2016,664.91,447.98,87,2026-08-24
6155,6155.T,2017,1048.66,584.12,253,2026-08-24
6155,6155.T,2018,1334.0,609.9,261,2026-08-24
6155,6155.T,2019,884.02,599.8,241,2026-08-24
6155,6155.T,2020,776.69,415.16,242,2026-08-24
6155,6155.T,2021,766.12,568.33,245,2026-08-24
6155,6155.T,2022,689.46,468.25,244,2026-08-24
6155,6155.T,2023,573.55,465.07,246,2026-08-24
6155,6155.T,2024,565.34,408.86,245,2026-08-24
6155,6155.T,2025,543.2,411.28,243,2026-08-24
6155,6155.T,2026,556.0,450.0,156,2026-08-24
6158,6158.T,2016,395.01,293.96,87,2026-08-24
6158,6158.T,2017,711.23,345.54,253,2026-08-24
6158,6158.T,2018,1913.83,633.64,261,2026-08-24
6158,6158.T,2019,1322.83,762.81,241,2026-08-24
6158,6158.T,2020,1393.87,638.06,242,2026-08-24
6158,6158.T,2021,1350.73,846.88,245,2026-08-24
6158,6158.T,2022,935.63,744.85,244,2026-08-24
6158,6158.T,2023,1008.38,822.45,246,2026-08-24
6158,6158.T,2024,1069.0,744.58,245,2026-08-24
6158,6158.T,2025,966.63,766.58,243,2026-08-24
6158,6158.T,2026,1322.24,854.64,156,2026-08-24
6222,6222.T,2016,3604.01,1833.47,87,2026-08-24
6222,6222.T,2017,7045.52,3247.22,253,2026-08-24
6222,6222.T,2018,7474.45,2602.7,261,2026-08-24
6222,6222.T,2019,3801.18,2189.06,241,2026-08-24
6222,6222.T,2020,2372.51,1164.21,242,2026-08-24
6222,6222.T,2021,2580.94,1555.41,245,2026-08-24
6222,6222.T,2022,2295.36,1554.26,244,2026-08-24
6222,6222.T,2023,1945.39,1378.14,246,2026-08-24
6222,6222.T,2024,1721.84,952.18,245,2026-08-24
6222,6222.T,2025,1136.43,699.49,243,2026-08-24
6222,6222.T,2026,1068.77,848.29,156,2026-08-24
6249,6249.T,2016,983.06,872.4,87,2026-08-24
6249,6249.T,2017,1140.41,914.85,253,2026-08-24
6249,6249.T,2018,1379.63,1034.23,261,2026-08-24
6249,6249.T,2019,1163.45,1026.76,241,2026-08-24
6249,6249.T,2020,1091.26,809.99,242,2026-08-24
