sec_code,filer_name,current_assets,total_liabilities,total_assets,equity_value,equity_type,equity_ratio,doc_id,submit_date,doc_type,accounting_standard,consolidated,fiscal_period
2217,モロゾフ株式会社,14683515000,5194117000,14683515000,19495692000,NetAssets,1.3277,S100Y0DZ,2026-04-23,120,J-GAAP,連結,2026-01-31
6336,株式会社石井表記,4403000000,2470000000,4403000000,5345000000,NetAssets,1.2139,S100Y0EE,2026-04-23,120,J-GAAP,連結,2026-01-31
3320,クロスプラス株式会社,16489000000,7471000000,16489000000,16901000000,NetAssets,1.025,S100Y0F4,2026-04-23,120,J-GAAP,連結,2026-01-31
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,1170000000,1063000000,1170000000,11643000000,NetAssets,9.9513,S100Y0I2,2026-04-23,120,J-GAAP,連結,2026-01-31
7678,株式会社あさくま,2601490000,1107886000,2601490000,3070889000,NetAssets,1.1804,S100Y0LF,2026-04-23,120,J-GAAP,連結,2026-01-31
5888,ＤＡＩＷＡ　ＣＹＣＬＥ株式会社,6126742000,824097000,6126742000,5530651000,NetAssets,0.9027,S100Y0CE,2026-04-23,120,J-GAAP,連結,2026-01-31
5075,アップコン株式会社,1442564000,248379000,1442564000,1539065000,NetAssets,1.0669,S100Y0D4,2026-04-23,120,J-GAAP,連結,2026-01-31
7196,株式会社Ｃａｓａ,9034155000,8009082000,9034155000,7828986000,NetAssets,0.8666,S100XZL9,2026-04-23,120,J-GAAP,連結,2026-01-31
4380,株式会社Ｍマート,2584130000,847456000,2584130000,1813773000,NetAssets,0.7019,S100Y0DB,2026-04-23,120,J-GAAP,連結,2026-01-31
3931,株式会社バリューゴルフ,634493000,135965000,634493000,1002256000,NetAssets,1.5796,S100Y0HP,2026-04-23,120,J-GAAP,連結,2026-01-31
6184,株式会社鎌倉新書,3156063000,712336000,3156063000,3838020000,NetAssets,1.2161,S100Y0J1,2026-04-23,120,J-GAAP,連結,2026-01-31
1758,太洋基礎工業株式会社,7604047000,53537000,2185837000,8842134000,NetAssets,4.0452,S100Y01F,2026-04-22,120,J-GAAP,連結,2026-01-31
5031,モイ株式会社,3767321000,2267629000,3767321000,1871907000,NetAssets,0.4969,S100Y086,2026-04-22,120,J-GAAP,連結,2026-01-31
3071,株式会社ストリーム,4919763000,8220000,4919763000,2873151000,NetAssets,0.584,S100Y025,2026-04-22,120,J-GAAP,連結,2026-01-31
9743,株式会社丹青社,45256000000,21647000000,45256000000,31479000000,NetAssets,0.6956,S100Y04L,2026-04-22,120,J-GAAP,連結,2026-01-31
8013,株式会社ナイガイ,7089000000,3549000000,7089000000,5234000000,NetAssets,0.7383,S100Y034,2026-04-22,120,J-GAAP,連結,2026-01-31
5248,株式会社テクノロジーズ,1160565000,1386035000,1160565000,772306000,NetAssets,0.6655,S100Y02W,2026-04-22,120,J-GAAP,連結,2026-01-31
3415,株式会社ＴＯＫＹＯ　ＢＡＳＥ,7565327000,76688000,7565327000,5128648000,NetAssets,0.6779,S100Y0D8,2026-04-22,120,J-GAAP,連結,2026-01-31
6696,株式会社トラース・オン・プロダクト,461103000,70398000,101042000,412073000,NetAssets,4.0782,S100Y0AL,2026-04-22,120,J-GAAP,連結,2026-01-31
7878,株式会社光・彩,2324658000,1467036000,2324658000,1455416000,NetAssets,0.6261,S100Y03W,2026-04-22,120,J-GAAP,連結,2026-01-31
2163,株式会社アルトナー,6130702000,1262765000,6130702000,4708137000,NetAssets,0.768,S100Y062,2026-04-22,120,J-GAAP,連結,2026-01-31
2997,株式会社ストレージ王,2770293000,1225425000,2770293000,1119566000,NetAssets,0.4041,S100Y0E1,2026-04-22,120,J-GAAP,連結,2026-01-31
4238,ミライアル株式会社,10284652000,170718000,2602527000,21334048000,NetAssets,8.1974,S100Y0E4,2026-04-22,120,J-GAAP,連結,2026-01-31
6654,不二電機工業株式会社,6553712000,647178000,6553712000,10373310000,NetAssets,1.5828,S100XZWO,2026-04-21,120,J-GAAP,連結,2026-01-31
9692,株式会社シーイーシー,30111000000,2063000000,9472000000,32790000000,NetAssets,3.4618,S100XZVZ,2026-04-21,120,J-GAAP,連結,2026-01-31
6081,アライドアーキテクツ株式会社,2548639000,964505000,2548639000,1990910000,NetAssets,0.7812,S100YWYL,2026-08-14,160,J-GAAP,個別,2026-12-31
3657,ポールトゥウィンホールディングス株式会社,4346257000,7346236000,4346257000,4582263000,NetAssets,1.0543,S100XZNA,2026-04-21,120,J-GAAP,連結,2026-01-31
2983,株式会社アールプランナー,26135292000,18598360000,76651000,5287107000,NetAssets,68.9764,S100Y03C,2026-04-21,120,J-GAAP,連結,2026-01-31
9636,株式会社きんえい,908084000,953000,7580000,2580682000,NetAssets,340.4594,S100XZ5Y,2026-04-20,120,J-GAAP,連結,2026-01-31
4592,サンバイオ株式会社,2614012000,556745000,2614012000,1650896000,NetAssets,0.6316,S100XZTW,2026-04-20,120,J-GAAP,連結,2026-01-31
7082,株式会社ジモティー,2180703000,104231000,2180703000,1694086000,NetAssets,0.7769,S100YWTG,2026-08-14,160,J-GAAP,連結,2026-12-31
7590,株式会社タカショー,8679924000,8220783000,8679924000,6326347000,NetAssets,0.7288,S100XYFO,2026-04-17,120,J-GAAP,連結,2026-01-20
6619,ダブル・スコープ株式会社,328000000,158000000,328000000,30518000000,NetAssets,93.0427,S100XZF3,2026-04-17,120,J-GAAP,連結,2026-01-31
6966,株式会社三井ハイテック,55439000000,37248000000,2919000000,75183000000,NetAssets,25.7564,S100XZDC,2026-04-17,120,J-GAAP,連結,2026-01-31
1928,積水ハウス株式会社,809261000000,685721000000,809261000000,1023993000000,NetAssets,1.2653,S100XZ22,2026-04-16,120,J-GAAP,連結,2026-01-31
7065,ユーピーアール株式会社,6182679000,4263160000,6182679000,9302782000,NetAssets,1.5047,S100XYO1,2026-04-16,160,J-GAAP,個別,2026-08-31
1433,ベステラ株式会社,5880488000,9379000,3126189000,4860685000,NetAssets,1.5548,S100XZ7G,2026-04-16,120,J-GAAP,連結,2026-01-31
3035,ケイティケイ株式会社,6261183000,4363054000,6261183000,4477758000,NetAssets,0.7152,S100XVMM,2026-04-15,160,J-GAAP,個別,2026-08-20
4199,ワンダープラネット株式会社,1730094000,724907000,20889000,595367000,NetAssets,28.5015,S100XY4A,2026-04-15,160,J-GAAP,連結,2026-08-31
7928,旭化学工業株式会社,3157478000,18989000,3157478000,5290968000,NetAssets,1.6757,S100XYL1,2026-04-15,160,J-GAAP,個別,2026-08-31
7865,ピープル株式会社,1968800000,132822000,1968800000,2128054000,NetAssets,1.0809,S100XYGD,2026-04-15,120,J-GAAP,連結,2026-01-20
7445,株式会社ライトオン,6986000000,7831000000,6986000000,496000000,NetAssets,0.071,S100XYPY,2026-04-15,160,J-GAAP,連結,2026-08-31
7581,株式会社サイゼリヤ,96465000000,35319000000,96465000000,117157000000,NetAssets,1.2145,S100XY7G,2026-04-15,160,J-GAAP,個別,2026-08-31
4728,株式会社トーセ,4325383000,1276624000,4325383000,6161896000,NetAssets,1.4246,S100XYM2,2026-04-14,160,J-GAAP,個別,2026-08-31
6289,株式会社技研製作所,23849000000,2887000000,5421000000,40285000000,NetAssets,7.4313,S100XYLJ,2026-04-14,160,J-GAAP,個別,2026-02-28
3607,株式会社クラウディアホールディングス,3705799000,477635000,3705799000,3967703000,NetAssets,1.0707,S100XYIB,2026-04-14,160,J-GAAP,個別,2026-08-31
2736,フェスタリアホールディングス株式会社,5662730000,23121000,5662730000,1664234000,NetAssets,0.2939,S100XYN1,2026-04-14,160,J-GAAP,個別,2026-08-31
9418,株式会社Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,172358000000,79805000000,172358000000,108708000000,NetAssets,0.6307,S100XYBC,2026-04-14,160,J-GAAP,個別,2026-08-31
4397,株式会社チームスピリット,3676953000,2848914000,3676953000,1623923000,NetAssets,0.4416,S100XY6L,2026-04-14,160,J-GAAP,個別,2026-08-31
4015,ペイクラウドホールディングス株式会社,6143599000,3873686000,1127384000,4530300000,NetAssets,4.0184,S100XY65,2026-04-14,160,J-GAAP,個別,2026-08-31
1407,株式会社ウエストホールディングス,89170000000,39666000000,89170000000,36537000000,NetAssets,0.4097,S100XYGC,2026-04-14,160,J-GAAP,個別,2026-08-31
6255,株式会社エヌ・ピー・シー,9649605000,1972677000,9649605000,10835614000,NetAssets,1.1229,S100XYP4,2026-04-14,160,J-GAAP,個別,2026-08-31
3536,アクサスホールディングス株式会社,7833414000,9633410000,7833414000,2198146000,NetAssets,0.2806,S100XYCV,2026-04-14,160,J-GAAP,個別,2026-08-31
3815,株式会社メディア工房,1860331000,977604000,1860331000,708001000,NetAssets,0.3806,S100XYF1,2026-04-14,160,J-GAAP,個別,2026-08-31
7805,プリントネット株式会社,3325265000,2495046000,3325265000,4170221000,NetAssets,1.2541,S100XYPG,2026-04-14,160,J-GAAP,連結,2026-08-31
7513,株式会社コジマ,84024000000,35829000000,84024000000,70247000000,NetAssets,0.836,S100XYBD,2026-04-14,160,J-GAAP,連結,2026-08-31
5578,ＡＲアドバンストテクノロジ株式会社,5023198000,4075685000,2015202000,2169029000,NetAssets,1.0763,S100XYIE,2026-04-14,160,J-GAAP,個別,2026-08-31
4412,株式会社サイエンスアーツ,1834628000,610690000,1834628000,1393972000,NetAssets,0.7598,S100XYIZ,2026-04-14,160,J-GAAP,連結,2026-08-31
3541,株式会社農業総合研究所,2104328000,1614615000,2104328000,889784000,NetAssets,0.4228,S100XYSC,2026-04-14,160,J-GAAP,連結,2026-08-31
2484,株式会社出前館,38440000000,10036000000,38440000000,28625000000,NetAssets,0.7447,S100XXZI,2026-04-14,160,J-GAAP,個別,2026-08-31
4433,株式会社ヒト・コミュニケーションズ・ホールディングス,25939000000,13880000000,10871000000,18907000000,NetAssets,1.7392,S100XYIR,2026-04-14,160,J-GAAP,個別,2026-08-31
5580,株式会社プロディライト,1292812000,618237000,1292812000,954907000,NetAssets,0.7386,S100XYEB,2026-04-14,160,J-GAAP,個別,2026-08-31
7351,株式会社グッドパッチ,3395698000,61599000,3395698000,4145177000,NetAssets,1.2207,S100XYO6,2026-04-14,160,J-GAAP,個別,2026-08-31
6199,株式会社セラク,10911126000,4283083000,2835099000,8902774000,NetAssets,3.1402,S100XYO2,2026-04-14,160,J-GAAP,個別,2026-08-31
3991,ウォンテッドリー株式会社,6675781000,581097000,6675781000,4910541000,NetAssets,0.7356,S100XYRU,2026-04-14,160,J-GAAP,個別,2026-08-31
156A,マテリアルグループ株式会社,2454902000,1563278000,2454902000,2212450000,NetAssets,0.9012,S100XYRF,2026-04-14,160,J-GAAP,個別,2026-08-31
190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ株式会社,2669033000,244338000,2669033000,2437010000,NetAssets,0.9131,S100XYSP,2026-04-14,160,J-GAAP,連結,2026-08-31
8904,株式会社ＡＶＡＮＴＩＡ,61148568000,1034042000,61148568000,28022540000,NetAssets,0.4583,S100XYPR,2026-04-14,160,J-GAAP,個別,2026-08-31
369A,株式会社エータイ,2116015000,588364000,2116015000,3162052000,NetAssets,1.4943,S100XYGF,2026-04-14,160,J-GAAP,連結,2026-08-31
2590,ダイドーグループホールディングス株式会社,62873000000,26431000000,62873000000,82633000000,NetAssets,1.3143,S100XYDT,2026-04-14,120,J-GAAP,連結,2026-01-20
7352,株式会社ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,7216730000,3931461000,2414553000,3467931000,NetAssets,1.4363,S100XYOQ,2026-04-14,160,J-GAAP,個別,2026-08-31
4439,株式会社東名,14711856000,6644963000,14711856000,9797903000,NetAssets,0.666,S100XY14,2026-04-14,160,J-GAAP,個別,2026-08-31
3697,株式会社ＳＨＩＦＴ,43123000000,25028000000,15400000000,41037000000,NetAssets,2.6647,S100XYKB,2026-04-14,160,J-GAAP,個別,2026-08-31
3987,エコモット株式会社,1916190000,300108000,1916190000,784207000,NetAssets,0.4093,S100XYNM,2026-04-14,160,J-GAAP,個別,2026-08-31
9978,株式会社文教堂グループホールディングス,7288639000,7955003000,7288639000,1156076000,NetAssets,0.1586,S100XYHZ,2026-04-14,160,J-GAAP,個別,2026-08-31
7730,マニー株式会社,29978000000,3494000000,29978000000,53561000000,NetAssets,1.7867,S100XYSX,2026-04-14,160,J-GAAP,個別,2026-08-31
3440,日創グループ株式会社,15832000000,8615000000,3794000000,12648000000,NetAssets,3.3337,S100XYK4,2026-04-14,160,J-GAAP,個別,2026-08-31
8254,株式会社さいか屋,2186889000,655475000,2186889000,791990000,NetAssets,0.3622,S100XYN8,2026-04-14,160,J-GAAP,個別,2026-08-31
325A,株式会社ＴＥＮＴＩＡＬ,6703054000,2520349000,6703054000,4654275000,NetAssets,0.6944,S100XYSZ,2026-04-14,160,J-GAAP,連結,2026-08-31
3189,株式会社ＡＮＡＰホールディングス,17952466000,5505791000,17952466000,12644935000,NetAssets,0.7044,S100XYTF,2026-04-14,160,J-GAAP,個別,2026-08-31
145A,株式会社Ｌ　ｉｓ　Ｂ,2236053000,48318000,2236053000,1847968000,NetAssets,0.8264,S100YVMX,2026-08-14,160,J-GAAP,個別,2026-12-31
244A,グロースエクスパートナーズ株式会社,3135487000,51014000,870669000,3377376000,NetAssets,3.8791,S100XYII,2026-04-14,160,J-GAAP,個別,2026-08-31
9241,株式会社フューチャーリンクネットワーク,739350000,551989000,187187000,300039000,NetAssets,1.6029,S100XYPL,2026-04-14,160,J-GAAP,個別,2026-08-31
8783,ａｂｃ株式会社,6252804000,80905000,6252804000,4430463000,NetAssets,0.7086,S100XYSY,2026-04-14,160,J-GAAP,個別,2026-08-31
9979,株式会社大庄,11486000000,10584000000,11486000000,11286000000,NetAssets,0.9826,S100XYCD,2026-04-14,160,J-GAAP,個別,2026-08-31
245A,株式会社ＩＮＧＳ,1964781000,1314832000,1964781000,1960414000,NetAssets,0.9978,S100XYSS,2026-04-14,160,J-GAAP,連結,2026-08-31
7035,ａｎｄ　ｆａｃｔｏｒｙ株式会社,1840000000,890000000,1840000000,892000000,NetAssets,0.4848,S100XYPZ,2026-04-14,160,J-GAAP,個別,2026-08-31
3174,株式会社ハピネス・アンド・ディ,4764115000,4241936000,727507000,198928000,NetAssets,0.2734,S100XYTQ,2026-04-14,160,J-GAAP,個別,2026-08-31
7818,株式会社トランザクション,15731915000,3475403000,3333702000,19663355000,NetAssets,5.8984,S100XYCK,2026-04-14,160,J-GAAP,個別,2026-08-31
2404,株式会社鉄人化ホールディングス,1754036000,1835219000,1754036000,656077000,NetAssets,0.374,S100XYO5,2026-04-14,160,J-GAAP,個別,2026-08-31
3045,株式会社カワサキ,1136232000,739163000,52863000,5755510000,NetAssets,108.876,S100XYH3,2026-04-14,160,J-GAAP,連結,2026-08-31
6025,日本ＰＣサービス株式会社,1833680000,159349000,1833680000,276217000,NetAssets,0.1506,S100XYU3,2026-04-14,160,J-GAAP,個別,2026-08-31
2927,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,22325077000,1512311000,13077000,15200398000,NetAssets,1162.3765,S100XXJB,2026-04-14,160,J-GAAP,個別,2026-08-31
5574,株式会社ＡＢＥＪＡ,5104545000,846438000,5104545000,4471736000,NetAssets,0.876,S100XYUO,2026-04-14,160,J-GAAP,連結,2026-08-31
7219,株式会社エッチ・ケー・エス,6985858000,1845446000,6985858000,10650925000,NetAssets,1.5246,S100XXQV,2026-04-13,160,J-GAAP,個別,2026-08-31
7453,株式会社　良品計画,367068000000,134689000000,367068000000,335920000000,NetAssets,0.9151,S100XY72,2026-04-13,160,J-GAAP,個別,2026-08-31
3048,株式会社ビックカメラ,278158000000,34172000000,278158000000,211767000000,NetAssets,0.7613,S100XYAC,2026-04-13,160,J-GAAP,個別,2026-08-31
7607,株式会社進和,62290395000,7206437000,62290395000,43609317000,NetAssets,0.7001,S100XYCB,2026-04-13,160,J-GAAP,個別,2026-08-31
4668,株式会社明光ネットワークジャパン,12210000000,1397000000,12210000000,12585000000,NetAssets,1.0307,S100XXYL,2026-04-13,160,J-GAAP,個別,2026-08-31
4440,株式会社ヴィッツ,2813136000,909729000,315724000,2837744000,NetAssets,8.9881,S100XY2P,2026-04-13,160,J-GAAP,個別,2026-08-31
5129,株式会社ＦＩＸＥＲ,4144000000,683000000,4144000000,3807000000,NetAssets,0.9187,S100XYBQ,2026-04-13,160,J-GAAP,個別,2026-08-31
2157,株式会社コシダカホールディングス,15791753000,3739870000,15791753000,35105556000,NetAssets,2.223,S100XY97,2026-04-13,160,J-GAAP,個別,2026-08-31
3498,霞ヶ関キャピタル株式会社,87339000000,40005000000,844000000,38193000000,NetAssets,45.2524,S100XY6P,2026-04-13,160,J-GAAP,個別,2026-08-31
9264,ポエック株式会社,8088596000,136886000,2452170000,4255771000,NetAssets,1.7355,S100XYAT,2026-04-13,160,J-GAAP,個別,2026-08-31
4176,株式会社ココナラ,4248143000,2778232000,4248143000,2417262000,NetAssets,0.569,S100XYFU,2026-04-13,160,J-GAAP,個別,2026-08-31
7085,株式会社カーブスホールディングス,16916000000,522000000,16916000000,20160000000,NetAssets,1.1918,S100XYA6,2026-04-13,160,J-GAAP,個別,2026-08-31
276A,ククレブ・アドバイザーズ株式会社,3217408000,18530000,41981000,2095545000,NetAssets,49.9165,S100XYGS,2026-04-13,160,J-GAAP,個別,2026-08-31
1434,ＪＥＳＣＯホールディングス株式会社,14205868000,5479494000,14205868000,7561332000,NetAssets,0.5323,S100XY5T,2026-04-13,160,J-GAAP,個別,2026-08-31
9331,株式会社キャスター,1525892000,1031093000,1525892000,709921000,NetAssets,0.4652,S100XWND,2026-04-13,160,J-GAAP,個別,2026-08-31
373A,株式会社リップス,3943738000,324000,3943738000,3617693000,NetAssets,0.9173,S100XY8G,2026-04-13,160,J-GAAP,連結,2026-08-31
6159,ミクロン精密株式会社,11054380000,446851000,11054380000,13633362000,NetAssets,1.2333,S100XYEL,2026-04-13,160,J-GAAP,個別,2026-08-31
7373,株式会社アイドマ・ホールディングス,7797928000,1362246000,7797928000,7208990000,NetAssets,0.9245,S100XYC7,2026-04-13,160,J-GAAP,個別,2026-08-31
6264,株式会社マルマエ,10477000000,4623000000,10477000000,8151000000,NetAssets,0.778,S100XY2C,2026-04-10,160,J-GAAP,個別,2026-08-31
9414,日本ＢＳ放送株式会社,17223341000,2342777000,17223341000,24426185000,NetAssets,1.4182,S100XXZV,2026-04-10,160,J-GAAP,個別,2026-08-31
1997,暁飯島工業株式会社,7209851000,2899275000,7209851000,7554229000,NetAssets,1.0478,S100XXU0,2026-04-10,160,J-GAAP,連結,2026-02-28
8127,ヤマトインターナショナル株式会社,10308720000,4563137000,1187424000,17314441000,NetAssets,14.5815,S100XXXU,2026-04-10,160,J-GAAP,個別,2026-08-31
2999,ホームポジション株式会社,13808662000,7354034000,13808662000,5769223000,NetAssets,0.4178,S100XY5O,2026-04-10,160,J-GAAP,連結,2026-08-31
3560,株式会社ほぼ日,4889692000,1799765000,4889692000,4893564000,NetAssets,1.0008,S100XY0S,2026-04-10,160,J-GAAP,連結,2026-08-31
2735,株式会社ワッツ,21185526000,11021156000,21185526000,13029940000,NetAssets,0.615,S100XXYD,2026-04-10,160,J-GAAP,個別,2026-08-31
4370,モビルス株式会社,1404465000,175885000,1404465000,1452846000,NetAssets,1.0344,S100XY05,2026-04-10,160,J-GAAP,個別,2026-08-31
6668,株式会社アドテックプラズマテクノロジー,21204000000,9308000000,2604000000,13183000000,NetAssets,5.0626,S100XY37,2026-04-10,160,J-GAAP,個別,2026-08-31
7514,株式会社　ヒマラヤ,22955000000,334000000,22955000000,16331000000,NetAssets,0.7114,S100XY7D,2026-04-10,160,J-GAAP,個別,2026-08-31
4760,株式会社アルファ,2365706000,1954564000,940163000,1523098000,NetAssets,1.62,S100XWYB,2026-04-10,160,J-GAAP,個別,2026-08-31
2164,株式会社地域新聞社,1038193000,719168000,1038193000,653233000,NetAssets,0.6292,S100XY7U,2026-04-10,160,J-GAAP,連結,2026-08-31
3046,株式会社ジンズホールディングス,28650000000,21717000000,28650000000,31742000000,NetAssets,1.1079,S100XY3Z,2026-04-10,160,J-GAAP,個別,2026-08-31
9270,バリュエンスホールディングス株式会社,20043532000,12921623000,20043532000,7676259000,NetAssets,0.383,S100XY08,2026-04-10,160,J-GAAP,個別,2026-08-31
7447,ナガイレーベン株式会社,36200109000,2507103000,36200109000,41318419000,NetAssets,1.1414,S100XY30,2026-04-10,160,J-GAAP,個別,2026-08-31
3647,株式会社アスリナ,1082034000,164091000,1082034000,695747000,NetAssets,0.643,S100XY89,2026-04-10,160,J-GAAP,個別,2026-08-31
3246,株式会社コーセーアールイー,15027381000,2448594000,15027381000,9846380000,NetAssets,0.6552,S100XXPI,2026-04-09,120,J-GAAP,連結,2026-01-31
9560,株式会社プログリット,3700259000,941736000,3700259000,2280733000,NetAssets,0.6164,S100XXTI,2026-04-09,160,J-GAAP,連結,2026-08-31
3727,株式会社アプリックス,714345000,268668000,714345000,2234599000,NetAssets,3.1282,S100XV4W,2026-03-30,120,J-GAAP,連結,2025-12-31
9621,株式会社建設技術研究所,62519000000,4169000000,62519000000,66815000000,NetAssets,1.0687,S100YWVR,2026-08-14,160,J-GAAP,個別,2026-12-31
8202,ラオックスホールディングス株式会社,31475000000,15820000000,31475000000,22686000000,NetAssets,0.7208,S100YWNW,2026-08-14,160,J-GAAP,個別,2026-12-31
9704,株式会社アゴーラホスピタリティーグループ,6255864000,3797346000,6255864000,8850624000,NetAssets,1.4148,S100YVOO,2026-08-14,160,J-GAAP,個別,2026-06-30
5957,日東精工株式会社,35850482000,11833484000,35850482000,41002483000,NetAssets,1.1437,S100YVWY,2026-08-12,160,J-GAAP,個別,2026-12-31
3663,株式会社セルシス,5266196000,2432831000,5266196000,4334014000,NetAssets,0.823,S100YW8H,2026-08-13,160,J-GAAP,連結,2026-12-31
6232,株式会社ＡＣＳＬ,5346079000,123088000,5346079000,1755918000,NetAssets,0.3284,S100YWSO,2026-08-14,160,J-GAAP,個別,2026-12-31
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ株式会社,1719433000,2194000,94915000,1560336000,NetAssets,16.4393,S100XU3Y,2026-03-26,120,J-GAAP,連結,2025-12-31
4261,アジアクエスト株式会社,2429017000,838794000,2429017000,1967912000,NetAssets,0.8102,S100YWRO,2026-08-14,160,J-GAAP,個別,2026-12-31
4331,株式会社テイクアンドギヴ・ニーズ,12569000000,1872000000,12569000000,17814000000,NetAssets,1.4173,S100YW53,2026-08-13,160,J-GAAP,個別,2026-12-31
4438,株式会社Ｗｅｌｂｙ,878225000,56363000,878225000,306321000,NetAssets,0.3488,S100YWEH,2026-08-14,160,J-GAAP,個別,2026-12-31
5255,株式会社モンスターラボ,762131000,3796411000,230672000,-3725848000,NetAssets,-16.1521,S100XVZN,2026-03-31,120,J-GAAP,連結,2025-12-31
6721,ウインテスト株式会社,891876000,3289000,891876000,343500000,NetAssets,0.3851,S100YX46,2026-08-14,160,J-GAAP,個別,2026-12-31
153A,株式会社カウリス,1596763000,223729000,1596763000,1656542000,NetAssets,1.0374,S100YWZI,2026-08-14,160,J-GAAP,連結,2026-12-31
4056,ニューラルグループ株式会社,2870194000,1385782000,394420000,1876739000,NetAssets,4.7582,S100YWF7,2026-08-13,160,J-GAAP,個別,2026-12-31
4168,株式会社ヤプリ,3283811000,841776000,3283811000,2961362000,NetAssets,0.9018,S100YWX3,2026-08-14,160,J-GAAP,個別,2026-12-31
4891,㈱ティムス,2863532000,94146000,2863532000,2771131000,NetAssets,0.9677,S100YX32,2026-08-14,160,J-GAAP,連結,2026-12-31
7793,株式会社イメージ・マジック,2255990000,1291560000,2255990000,2055875000,NetAssets,0.9113,S100YX29,2026-08-14,160,J-GAAP,連結,2026-12-31
2173,株式会社博展,8746998000,81145000,3410111000,5003044000,NetAssets,1.4671,S100YWAG,2026-08-14,160,J-GAAP,個別,2026-12-31
2325,株式会社ＮＪＳ,27143109000,518707000,27143109000,28576426000,NetAssets,1.0528,S100YVTQ,2026-08-12,160,J-GAAP,個別,2026-12-31
7039,ブリッジインターナショナル株式会社,4434930000,900352000,1295889000,4692986000,NetAssets,3.6214,S100YWWC,2026-08-14,160,J-GAAP,個別,2026-12-31
3719,ＡＩストーム株式会社,2157525000,883877000,2157525000,1180760000,NetAssets,0.5473,S100XV8F,2026-03-30,120,J-GAAP,連結,2025-12-31
4170,株式会社Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,3580365000,772389000,504113000,2983182000,NetAssets,5.9177,S100YUG7,2026-08-14,160,J-GAAP,個別,2026-12-31
6748,星和電機株式会社,19714977000,8452667000,9989460000,19090029000,NetAssets,1.911,S100YW6A,2026-08-12,160,J-GAAP,個別,2026-12-31
6835,アライドテレシスホールディングス株式会社,37178293000,11791370000,8103665000,21333639000,NetAssets,2.6326,S100YWSI,2026-08-14,160,J-GAAP,個別,2026-12-31
9973,ＫＯＺＯホールディングス株式会社,3479372000,4584000,3479372000,396610000,NetAssets,0.114,S100YX0M,2026-08-14,160,J-GAAP,個別,2026-06-30
2721,株式会社ジェイホールディングス,282846000,64958000,282846000,119924000,NetAssets,0.424,S100YWDH,2026-08-14,160,J-GAAP,個別,2026-12-31
9213,株式会社セイファート,1150442000,230410000,1150442000,852381000,NetAssets,0.7409,S100YW74,2026-08-14,160,J-GAAP,個別,2026-12-31
472A,株式会社ミラティブ,4320464000,140180000,7422000,3545697000,NetAssets,477.728,S100YW20,2026-08-14,160,J-GAAP,個別,2026-12-31
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,1195884000,403607000,1195884000,774368000,NetAssets,0.6475,S100YVLE,2026-08-12,160,J-GAAP,個別,2026-12-31
9211,株式会社エフ・コード,5971860000,15643000,5971860000,5757432000,NetAssets,0.9641,S100XVKK,2026-03-30,120,J-GAAP,連結,2025-12-31
9218,株式会社メンタルヘルステクノロジーズ,2401879000,15802000,2401879000,1566553000,NetAssets,0.6522,S100YWYW,2026-08-14,160,J-GAAP,個別,2026-12-31
6177,ＡｐｐＢａｎｋ株式会社,933517000,263676000,933517000,918851000,NetAssets,0.9843,S100YWS9,2026-08-14,160,J-GAAP,個別,2026-12-31
319A,株式会社技術承継機構,16941000000,86000000,16941000000,9211000000,NetAssets,0.5437,S100YVWW,2026-08-14,160,J-GAAP,個別,2026-12-31
6977,株式会社日本抵抗器製作所,5154112000,3625089000,5154112000,1654746000,NetAssets,0.3211,S100YWA4,2026-08-14,160,J-GAAP,個別,2026-12-31
5588,ファーストアカウンティング株式会社,2129822000,763726000,284130000,1714629000,NetAssets,6.0347,S100YWZ0,2026-08-14,160,J-GAAP,個別,2026-12-31
5616,株式会社雨風太陽,864617000,2333000,864617000,345802000,NetAssets,0.3999,S100YWVE,2026-08-14,160,J-GAAP,連結,2026-12-31
1663,Ｋ＆Ｏエナジーグループ株式会社,53083000000,12333000000,10260000000,108888000000,NetAssets,10.6129,S100YW3R,2026-08-13,160,J-GAAP,個別,2026-12-31
4374,株式会社ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,7174603000,162865000,7174603000,1293714000,NetAssets,0.1803,S100YW5J,2026-08-12,160,J-GAAP,連結,2026-12-31
286A,株式会社ユカリア,27210103000,12559315000,27210103000,21779623000,NetAssets,0.8004,S100YWR5,2026-08-14,160,J-GAAP,個別,2026-12-31
4011,株式会社ヘッドウォータース,1126806000,8213000,1126806000,1107919000,NetAssets,0.9832,S100XUSL,2026-03-27,120,J-GAAP,連結,2025-12-31
6497,株式会社ハマイ,11499222000,3464025000,11499222000,15509209000,NetAssets,1.3487,S100XUXN,2026-03-27,120,J-GAAP,連結,2025-12-31
